live	函数名	未限定名	定义位置	call_like_count	all_occurrences	原始签名	功能签名	前几个命中
present	自我类::根目标服务值	根目标服务值	自我类.cpp:1037	3	3	I64 自我类::根目标服务值() const noexcept	类别=执行;输入=有自定义类型;输出=整数/时间;副作用=无明显副作用;领域=自我;约束=noexcept	自我类.cpp:997:   return 生命值上限_(); }  // 功能：按函数名执行对应处理。 I64 自我类::根目标服务值() const noexcept {     return 生命值上限_(); }  // 功能：按函数名执行对应处理。 I64 自我类::安全根方向差值()  | 自我类.ixx:143:except;      I64 根目标安全值() const noexcept;     I64 根目标服务值() const noexcept;     I64 安全根方向差值() const noexcept;      I64 时序正向步长() const noex | 自我线程模块.impl.cpp:1556:     输入.当前服务值 = 自我对象.获取服务值();     输入.服务值上限 = 自我对象.根目标服务值();     输入.标准服务单位 = 标准服务单位;     输入.非重复系数 = 服务模块::服务评分_满分;     输入.安全调节 = 服务模块::服务评
present	自我类::安全根方向差值	安全根方向差值	自我类.cpp:1043	3	3	I64 自我类::安全根方向差值() const noexcept	类别=执行;输入=有自定义类型;输出=整数/时间;副作用=无明显副作用;领域=自我;约束=noexcept	自我类.cpp:1003:   return 生命值上限_(); }  // 功能：按函数名执行对应处理。 I64 自我类::安全根方向差值() const noexcept {     return 私有_饱和减(根目标安全值(), 获取安全值()); }  // 功能：按函数名执行对应处理。 I6 | 自我类.ixx:144:oexcept;     I64 根目标服务值() const noexcept;     I64 安全根方向差值() const noexcept;      I64 时序正向步长() const noexcept;     I64 时序反向步长() const noexc | 自我线程模块.消息批次执行器.ixx:242:根层重判结果::停止退出边界;     }      const auto 安全差额 = 自我对象.安全根方向差值();     const auto 目标安全值 = 自我对象.根目标安全值();     if (自我对象.获取物理安全值() <= 0 || 自我对象.获取风
present	自我类::写入自我指针特征当前值	写入自我指针特征当前值	自我类.cpp:1126	3	3	bool 自我类::写入自我指针特征当前值( const 语素入口节点类* 特征类型, const void* 指针值, 时间戳 now) noexcept	类别=写入;输入=有自定义类型;输出=bool;副作用=无明显副作用;领域=自我;约束=noexcept	自我类.cpp:1086:eturn true; }  // 功能：把处理结果写入指定对象、场景或日志。 bool 自我类::写入自我指针特征当前值(     const 语素入口节点类* 特征类型,     const void* 指针值,     时间戳 now) noexcept {     auto* | 自我类.cpp:1976:当前值(特征类型, 当前值)) {         return;     }     (void)写入自我指针特征当前值(         特征类型,         reinterpret_cast<const void*>(默认值),         结构体_时间戳::当前_微 | 自我类.ixx:167:d::uintptr_t& 输出值     ) const noexcept;      bool 写入自我指针特征当前值(         const 语素入口节点类* 特征类型,         const void* 指针值,         时间戳 now = 结构体_时间戳
present	自我类::获取服务根任务	获取服务根任务	自我类.cpp:1282	3	3	任务类::节点类* 自我类::获取服务根任务() const noexcept	类别=读取;输入=有自定义类型;输出=指针/引用/句柄;副作用=无明显副作用;领域=自我;约束=noexcept	自我类.cpp:1242:   }); }  // 功能：读取并返回指定对象、状态或运行材料。 任务类::节点类* 自我类::获取服务根任务() const noexcept {     auto* 自我存在 = 世界树.自我指针;     if (!自我存在) return nullptr;     | 自我类.ixx:192:任务类::节点类* 获取安全根任务() const noexcept;     任务类::节点类* 获取服务根任务() const noexcept;      需求类::节点类* 获取当前主需求() const noexcept;     任务类::节点类* 获取当前主任务 | 自我类.初始化.cpp:197:    结果.根任务已就绪 = 自我对象.获取安全根任务() != nullptr && 自我对象.获取服务根任务() != nullptr;         结果.根任务允许延后 = true;         结果.治理任务已就绪 = true;         // 需
present	自我类::应用定时衰减服务值	应用定时衰减服务值	自我类.cpp:1477	3	3	bool 自我类::应用定时衰减服务值(I64 delta, 时间戳 now) noexcept	类别=执行;输入=有自定义类型;输出=bool;副作用=无明显副作用;领域=自我;约束=noexcept	自我类.cpp:1437:待机状态已变化 || 安全值已变化; }  // 功能：按函数名执行对应处理。 bool 自我类::应用定时衰减服务值(I64 delta, 时间戳 now) noexcept {     if (delta <= 0) delta = 服务时序衰减步长();     delta | 自我类.ixx:235:戳 now = 结构体_时间戳::当前_微秒()     ) noexcept;     bool 应用定时衰减服务值(         I64 delta = 0,         时间戳 now = 结构体_时间戳::当前_微秒()     ) noexcept;     b | 自我线程模块.impl.cpp:1884:      if (结果.衰减前服务值 > 0) {             (void)自我对象.应用定时衰减服务值(0, now);         }         结果.衰减后服务值 = 自我对象.获取服务值();         结果.衰减量 = (std::max<
present	自我类::应用按双值重算服务衰减步长	应用按双值重算服务衰减步长	自我类.cpp:1511	3	3	bool 自我类::应用按双值重算服务衰减步长(时间戳 now) noexcept	类别=执行;输入=有自定义类型;输出=bool;副作用=无明显副作用;领域=自我;约束=noexcept	自我类.cpp:1471:);     return 已变化; }  // 功能：按函数名执行对应处理。 bool 自我类::应用按双值重算服务衰减步长(时间戳 now) noexcept {     const I64 旧步长 = 服务时序衰减步长();     const I64 新步长 = 计算服务衰减步长 | 自我类.ixx:239:戳 now = 结构体_时间戳::当前_微秒()     ) noexcept;     bool 应用按双值重算服务衰减步长(         时间戳 now = 结构体_时间戳::当前_微秒()     ) noexcept;     bool 应用按服务值重算安全增加步长(     | 自我线程模块.impl.cpp:1882:     结果.衰减前服务值 = 自我对象.获取服务值();         (void)自我对象.应用按双值重算服务衰减步长(now);         if (结果.衰减前服务值 > 0) {             (void)自我对象.应用定时衰减服务值(0, now);
present	自我类::安全稳定带上限值_	安全稳定带上限值_	自我类.cpp:1942	3	3	constexpr I64 自我类::安全稳定带上限值_() noexcept	类别=执行;输入=有自定义类型;输出=整数/时间;副作用=无明显副作用;领域=自我;约束=noexcept+constexpr	自我类.cpp:1596:  const I64 旧安全值 = 获取安全值();     const I64 目标安全值 = 安全稳定带上限值_();      if (delta <= 0) delta = 时序反向步长();     delta = (std::max<I64>)(1, delta); | 自我类.cpp:1902:_(), 50); }  // 功能：按函数名执行对应处理。 constexpr I64 自我类::安全稳定带上限值_() noexcept {     return 私有_百分比值(生命值上限_(), 80); }  // 功能：按函数名执行对应处理。 constexpr I6 | 自我类.ixx:290:64 安全稳定带下限值_() noexcept;     static constexpr I64 安全稳定带上限值_() noexcept;     static constexpr I64 风险安全回归目标值_() noexcept;      场景节点类* 确保自我现实场景
present	自我类::风险安全回归目标值_	风险安全回归目标值_	自我类.cpp:1948	3	3	constexpr I64 自我类::风险安全回归目标值_() noexcept	类别=执行;输入=有自定义类型;输出=整数/时间;副作用=无明显副作用;领域=自我;约束=noexcept+constexpr	自我类.cpp:1636:t I64 旧风险安全值 = 获取风险安全值();     const I64 目标风险安全值 = 风险安全回归目标值_();     I64 新风险安全值 = 旧风险安全值;     bool 已变化 = false;      if (旧风险安全值 > 目标风险安全值) {   | 自我类.cpp:1908:_(), 80); }  // 功能：按函数名执行对应处理。 constexpr I64 自我类::风险安全回归目标值_() noexcept {     return ((生命值上限_() / 5) * 4) + (((生命值上限_() % 5) * 4) / 5); }  // | 自我类.ixx:291:64 安全稳定带上限值_() noexcept;     static constexpr I64 风险安全回归目标值_() noexcept;      场景节点类* 确保自我现实场景_() noexcept;     场景节点类* 确保自我内部世界_() noexcept;
present	自我类::初始化自我特征与默认值_	初始化自我特征与默认值_	自我类.cpp:2023	3	3	void 自我类::初始化自我特征与默认值_() noexcept	类别=构造;输入=有自定义类型;输出=void;副作用=无明显副作用;领域=自我;约束=noexcept	自我类.cpp:1983:戳::当前_微秒()); }  // 功能：初始化相关对象、状态或运行上下文。 void 自我类::初始化自我特征与默认值_() noexcept {     auto* 自我存在 = 确保自我存在_();     if (!自我存在) return;     const 时间戳 no | 自我类.ixx:310:     std::uintptr_t 默认值     ) noexcept;      void 初始化自我特征与默认值_() noexcept;     void 初始化常用抽象特征_() noexcept;     void 从特征恢复运行态_() noexcept;     v | 自我类.初始化.cpp:303:{             自我对象.初始化常用抽象特征_();             自我对象.初始化自我特征与默认值_();             自我对象.从特征恢复运行态_();             return 自我对象.获取自我存在() != nullptr;
present	自我类::初始化常用抽象特征_	初始化常用抽象特征_	自我类.cpp:2060	3	3	void 自我类::初始化常用抽象特征_() noexcept	类别=构造;输入=有自定义类型;输出=void;副作用=无明显副作用;领域=自我;约束=noexcept	"自我类.cpp:2020:序衰减步长(), 1); }  // 功能：初始化相关对象、状态或运行上下文。 void 自我类::初始化常用抽象特征_() noexcept {     auto* 抽象根 = 世界树.取或创建抽象特征根();     if (!抽象根) return;      (void)世 | 自我类.ixx:311:cept;      void 初始化自我特征与默认值_() noexcept;     void 初始化常用抽象特征_() noexcept;     void 从特征恢复运行态_() noexcept;     void 确保自我根需求与根任务已初始化_() noexcept; | 自我类.初始化.cpp:302:我默认特征"",         [&]() noexcept {             自我对象.初始化常用抽象特征_();             自我对象.初始化自我特征与默认值_();             自我对象.从特征恢复运行态_();             re"
present	自我类::从特征恢复运行态_	从特征恢复运行态_	自我类.cpp:2157	3	3	void 自我类::从特征恢复运行态_() noexcept	类别=执行;输入=有自定义类型;输出=void;副作用=无明显副作用;领域=自我;约束=noexcept	自我类.cpp:2117:征类型);     } }  // 功能：执行对应模块、线程或方法的运行逻辑。 void 自我类::从特征恢复运行态_() noexcept {     I64 当前值 = 0;      if (读取自我I64特征当前值(自我特征定义类::类型_自我_待机状态(), 当前值)) | 自我类.ixx:312:oexcept;     void 初始化常用抽象特征_() noexcept;     void 从特征恢复运行态_() noexcept;     void 确保自我根需求与根任务已初始化_() noexcept;     void 确保主链镜像已初始化_() noexcep | 自我类.初始化.cpp:304:            自我对象.初始化自我特征与默认值_();             自我对象.从特征恢复运行态_();             return 自我对象.获取自我存在() != nullptr;         });      (void)私有_执行初始化步
present	自我类::确保自我根需求与根任务已初始化_	确保自我根需求与根任务已初始化_	自我类.cpp:2191	3	3	void 自我类::确保自我根需求与根任务已初始化_() noexcept	类别=构造;输入=有自定义类型;输出=void;副作用=无明显副作用;领域=自我;约束=noexcept	"自我类.cpp:2151:ease);     } }  // 功能：初始化相关对象、状态或运行上下文。 void 自我类::确保自我根需求与根任务已初始化_() noexcept {     auto* 自我存在 = 确保自我存在_();     if (鱼巢_不允许空指(自我存在, ""自我类/自我根需求与根任务初始 | 自我类.ixx:313:noexcept;     void 从特征恢复运行态_() noexcept;     void 确保自我根需求与根任务已初始化_() noexcept;     void 确保主链镜像已初始化_() noexcept;     需求类::节点类* 确保根需求_(         存在节点类 | 自我类.初始化.cpp:325:根按需入口"",         [&]() noexcept {             自我对象.确保自我根需求与根任务已初始化_();             return 自我对象.获取安全根需求() != nullptr                 && 自我对象.获取服务根需求("
